order_id,customer_id,product_id,category,is_alexa_ordered,order_time_stamp,order_date,order_hour_of_day,cancel_hour_of_day,return_date,cancel_time_stamp
18297,54751908,1fpl8J0XU0mqZx8q,Grocery and Gourmet Food,0.0,2016-01-12 18:36:28,2016-01-12,18,18.0,,2016-01-16 18:36:28
18298,54751908,tAvV6ycVTYzl9J3V,Grocery and Gourmet Food,0.0,2016-01-06 03:45:56,2016-01-06,3,,,
18299,54751908,n5pijHLoeBqzxsck,"Clothing, Shoes and Jewelry",0.0,2016-01-12 20:16:38,2016-01-12,20,,,
18300,54751908,CaJO5rAv6VaYtdVM,Home and Kitchen,0.0,2016-01-02 07:49:56,2016-01-02,7,,,
18301,54751908,2xGCWKFdIluR5cge,Home and Kitchen,1.0,2016-01-01 14:35:56,2016-01-01,14,,,
18302,54751908,0OEH9BvZl7WbJTs6,"Clothing, Shoes and Jewelry",0.0,2016-01-02 04:53:08,2016-01-02,4,,,
18303,54751908,biZVtRJCZFX5Igtr,Grocery and Gourmet Food,0.0,2016-01-07 13:17:12,2016-01-07,13,,,
18304,54754363,8Mb8RLvPRdVXYYi8,Tools and Home Improvement,0.0,2016-01-14 05:42:50,2016-01-14,5,,,
18305,54754363,5QlB1oObiEev6ihy,Books,0.0,2016-01-02 07:49:34,2016-01-02,7,,,
18306,54754363,V0XGk2seDzi7yj0P,Electronics,0.0,2016-01-05 13:20:30,2016-01-05,13,,,
18307,54754363,c7fjnuEI73TLC0AN,Home and Kitchen,0.0,2016-01-06 22:45:20,2016-01-06,22,,,
18308,54754363,XtVT6mzjzwx9EbQ0,"Clothing, Shoes and Jewelry",0.0,2016-01-04 11:32:22,2016-01-04,11,,,
18309,54754363,r2SQXsj1MbJvVZcZ,Grocery and Gourmet Food,1.0,2016-01-06 09:27:12,2016-01-06,9,,,
18310,54754363,eDSOAmpSbSWUjCPs,Electronics,0.0,2016-01-05 00:25:57,2016-01-05,0,,2016-01-12,
18311,54754363,qsb1UfizJKfckOy8,Grocery and Gourmet Food,0.0,2016-01-08 15:49:07,2016-01-08,15,,,
18312,54754363,0uRla4xCEgXPRmU9,Grocery and Gourmet Food,0.0,2016-01-10 03:08:43,2016-01-10,3,,,
18313,54754363,z0hSDhrVrqeFcJwn,Books,0.0,2016-01-10 14:19:21,2016-01-10,14,14.0,,2016-01-19 14:19:21
18314,54754363,HWB6RNfrZJx0BfYU,Electronics,0.0,2016-01-10 03:32:04,2016-01-10,3,,,
18315,54754363,FcV91I7ZasPlYqU9,Grocery and Gourmet Food,0.0,2016-01-13 21:04:59,2016-01-13,21,,,
18316,54754363,3op4IPiW4GBFkVMc,Home and Kitchen,1.0,2016-01-07 07:49:32,2016-01-07,7,,,
18317,54754363,gmRcEDjS6q2iieN3,"Clothing, Shoes and Jewelry",0.0,2016-01-13 05:18:31,2016-01-13,5,,,
18318,54754363,ejMwNXMaVIRC9mMN,Grocery and Gourmet Food,1.0,2016-01-10 05:48:32,2016-01-10,5,,,
18319,54754363,s5YVd36Tcnng8LCt,Home and Kitchen,0.0,2016-01-06 19:30:54,2016-01-06,19,,,
18320,54811804,VfqKkaKjZHkGMqUH,Home and Kitchen,0.0,2016-01-05 20:33:47,2016-01-05,20,,,
18321,54811804,Vbr5CIv3JKubMkFy,Home and Kitchen,1.0,2016-01-06 18:01:47,2016-01-06,18,,,
18322,54811804,SK7IF1SctEs836LT,Electronics,0.0,2016-01-08 15:01:21,2016-01-08,15,,2016-01-17,
18323,54831348,m6lykUgMlad6ffNI,Electronics,0.0,2016-01-07 09:15:38,2016-01-07,9,,,
18324,54831348,5Q1XiKnDNZ8iOvka,Grocery and Gourmet Food,0.0,2016-01-04 20:51:04,2016-01-04,20,,,
18325,54831348,5LrH3gDHJRk11Ac4,Electronics,0.0,2016-01-02 11:37:51,2016-01-02,11,,,
18326,54831348,6gl4PG2YxCUy4vGk,Sports and Outdoors,0.0,2016-01-14 10:11:36,2016-01-14,10,,,
18327,54831348,VUdBa6p59VfHATH9,Home and Kitchen,0.0,2016-01-10 12:22:24,2016-01-10,12,,,
18328,54831348,UaSzlMy65fddFsrh,Books,0.0,2016-01-08 21:18:33,2016-01-08,21,,,
18329,54831348,7TuTpCxBbpTaAjC7,"Clothing, Shoes and Jewelry",0.0,2016-01-04 12:54:06,2016-01-04,12,,,
18330,54831348,2xwcEx0AesXS1NOP,Grocery and Gourmet Food,1.0,2016-01-04 17:35:17,2016-01-04,17,,,
18331,54831348,PWDo021BHrfeuMws,"Patio, Lawn and Garden",0.0,2016-01-03 12:38:25,2016-01-03,12,,,
18332,54831348,rVLuTuRID7pOLbkj,"Clothing, Shoes and Jewelry",0.0,2016-01-11 10:13:01,2016-01-11,10,,,
18333,54831348,uK53l4aoGpl3A4CX,Home and Kitchen,0.0,2016-01-07 00:34:32,2016-01-07,0,,,
18334,54831348,QxyCM6shVLGhDUtE,Home and Kitchen,0.0,2016-01-14 06:57:54,2016-01-14,6,,,
18335,54950044,IgdsqTAURwWYFbRp,Books,0.0,2016-01-07 16:40:25,2016-01-07,16,,,
18336,54950044,zCjeIeOUx6BOMGJI,Electronics,0.0,2016-01-14 16:18:16,2016-01-14,16,,,
18337,54950044,ECzOEOvwheuftZSY,"Clothing, Shoes and Jewelry",0.0,2016-01-03 14:36:31,2016-01-03,14,,2016-01-10,
18338,54950044,fr4mnByrubiDAv3N,Sports and Outdoors,0.0,2016-01-01 22:41:19,2016-01-01,22,,,
18339,54950044,Leu6hFj6PDKEgg10,"Clothing, Shoes and Jewelry",0.0,2016-01-01 20:42:14,2016-01-01,20,20.0,,2016-01-11 20:42:14
18340,54950044,JRFmJKLn04iqF9Nh,"Clothing, Shoes and Jewelry",0.0,2016-01-13 17:01:43,2016-01-13,17,,,
18341,54950044,lf7stMzPt5JP56FU,Home and Kitchen,0.0,2016-01-06 16:09:24,2016-01-06,16,,2016-01-12,
18342,54950044,5ogRKyNVI9cK68Vx,Home and Kitchen,1.0,2016-01-03 03:03:54,2016-01-03,3,,,
18343,54958755,HH0ulMoYyOJvTlPZ,"Clothing, Shoes and Jewelry",0.0,2016-01-14 16:38:09,2016-01-14,16,16.0,,2016-01-20 16:38:09
18344,54958755,X0ayFesMqEcPdrLi,Grocery and Gourmet Food,0.0,2016-01-14 19:07:47,2016-01-14,19,,,
18345,54958755,aQrrWHGSqelb23zr,Home and Kitchen,0.0,2016-01-12 08:22:56,2016-01-12,8,,,
18346,54958755,x3aFdh0XWGjqrGXA,Grocery and Gourmet Food,0.0,2016-01-03 03:21:29,2016-01-03,3,,,
18347,54958755,MeaO1XXBhbUvV2k1,Grocery and Gourmet Food,1.0,2016-01-09 00:29:16,2016-01-09,0,,,
18348,54958755,LzooryABatynJOnq,Toys and Games,0.0,2016-01-12 00:09:27,2016-01-12,0,,,
18349,54958755,KHVte4ZIFXAXisDO,Grocery and Gourmet Food,0.0,2016-01-06 08:30:26,2016-01-06,8,,,
18350,54958755,sohRKjdjRJuaBXCa,Toys and Games,1.0,2016-01-07 17:22:15,2016-01-07,17,19.0,,2016-01-09 19:38:01
18351,54958755,ZSATxeLslTYVmpdB,Toys and Games,0.0,2016-01-08 10:05:21,2016-01-08,10,,,
18352,54958755,hjJe0IjLMRaxX9jj,Home and Kitchen,0.0,2016-01-05 10:35:56,2016-01-05,10,,,
18353,54958755,1kutQmOruEtwwOmr,Toys and Games,0.0,2016-01-03 05:25:30,2016-01-03,5,,,
18354,54958755,TlFrNrow8qWZFyP2,Grocery and Gourmet Food,0.0,2016-01-13 19:04:40,2016-01-13,19,,,
18355,54960951,Fpti1F7vjkosVIJG,Grocery and Gourmet Food,0.0,2016-01-14 21:07:57,2016-01-14,21,,,
18356,54960951,3mjGrfykxf75TqCC,Electronics,0.0,2016-01-10 13:14:17,2016-01-10,13,,,
18357,54960951,vn9VkiTq64tBwx7F,Grocery and Gourmet Food,1.0,2016-01-03 10:45:43,2016-01-03,10,,,
18358,54960951,8mkOsJ433fUWBaE1,Sports and Outdoors,0.0,2016-01-03 21:39:58,2016-01-03,21,21.0,,2016-01-10 21:39:58
18359,54960951,mtCpiOImM6gmLNsW,"Clothing, Shoes and Jewelry",0.0,2016-01-12 12:31:58,2016-01-12,12,,,
18360,54960951,e60PwUZZCWggHd8B,Sports and Outdoors,0.0,2016-01-08 12:53:14,2016-01-08,12,,,
18361,54960951,3LmB9737wSsmeix2,Home and Kitchen,0.0,2016-01-13 12:14:33,2016-01-13,12,,,
18362,54960951,cCKBpPLEuXZaulXr,Home and Kitchen,0.0,2016-01-09 22:37:42,2016-01-09,22,,,
18363,54960951,zn9VThkYEZvenKwH,Grocery and Gourmet Food,0.0,2016-01-10 09:51:24,2016-01-10,9,,,
18364,54960951,YxvxN2XNRwrhswJa,Electronics,0.0,2016-01-12 22:12:14,2016-01-12,22,,,
18365,54960951,Y99kj8yJ3EHUuAbT,"Clothing, Shoes and Jewelry",0.0,2016-01-04 23:42:33,2016-01-04,23,,,
18366,54960951,SfVqwwv4q7CUHy4e,Home and Kitchen,0.0,2016-01-08 15:59:16,2016-01-08,15,,,
18367,54960951,hJbRYVdz7x5r4ZVo,Grocery and Gourmet Food,0.0,2016-01-13 04:04:11,2016-01-13,4,,,
18368,54960951,9dNAeJNtYCGvQul3,Electronics,0.0,2016-01-11 17:49:47,2016-01-11,17,,,
18369,55022884,DsxQYvGBwkH8aNjA,Home and Kitchen,0.0,2016-01-14 04:19:38,2016-01-14,4,,,
18370,55022884,SBqxs3fVYLoiqBOK,Home and Kitchen,1.0,2016-01-06 02:38:04,2016-01-06,2,,,
18371,55022884,uzOywG323f9Gvshf,Sports and Outdoors,0.0,2016-01-04 03:30:27,2016-01-04,3,,,
18372,55022884,7u7oOa6q7cTRfdKO,Grocery and Gourmet Food,0.0,2016-01-13 05:01:53,2016-01-13,5,,,
18373,55022884,9ON8SeHNimF8HcWb,Home and Kitchen,1.0,2016-01-12 01:52:49,2016-01-12,1,,,
18374,55022884,KkwcxD06WSTuJOwS,Grocery and Gourmet Food,1.0,2016-01-04 11:50:42,2016-01-04,11,,,
18375,55022884,y7yMmOYctBRwCtHp,"Clothing, Shoes and Jewelry",0.0,2016-01-08 00:21:16,2016-01-08,0,,,
18376,55022884,mXf3BGmC0PuG4X5L,Home and Kitchen,0.0,2016-01-06 13:41:04,2016-01-06,13,,,
18377,55022884,SECaVn5x53bhjnn3,Home and Kitchen,0.0,2016-01-10 06:32:39,2016-01-10,6,,,
18378,55022884,78BNtgTOM8QxobT7,Tools and Home Improvement,0.0,2016-01-09 01:44:24,2016-01-09,1,,,
18379,55022884,QxyCM6shVLGhDUtE,Home and Kitchen,1.0,2016-01-08 09:12:21,2016-01-08,9,,,
18380,55022884,2xBJeCOIUR8CStjG,Tools and Home Improvement,0.0,2016-01-13 05:42:34,2016-01-13,5,,,
18381,55022884,BYj6nW4IJdGaETlh,Grocery and Gourmet Food,0.0,2016-01-05 21:06:35,2016-01-05,21,,,
18382,55022884,1u1lmCxRKjpr1jNG,Home and Kitchen,0.0,2016-01-09 00:02:14,2016-01-09,0,,,
18383,55039763,MjlRWCAW5jq0aYyR,"Clothing, Shoes and Jewelry",0.0,2016-01-01 14:12:06,2016-01-01,14,,,
18384,55039763,DQh05YgNh2o80RV0,Home and Kitchen,1.0,2016-01-12 06:36:19,2016-01-12,6,,,
18385,55039763,B5juIhjTi5Tjptmi,Electronics,0.0,2016-01-08 08:14:47,2016-01-08,8,,,
18386,55039763,DUcaPaZldc7MWbJH,Home and Kitchen,0.0,2016-01-10 23:56:40,2016-01-10,23,,,
18387,55039763,DMm7qaHdgkhHA3ei,Grocery and Gourmet Food,0.0,2016-01-06 00:00:35,2016-01-06,0,,,
18388,55039763,qdRcWFJUSK9pdXiG,Grocery and Gourmet Food,0.0,2016-01-12 21:37:36,2016-01-12,21,,,
18389,55039763,QnBKdnlLWBQIvatN,"Clothing, Shoes and Jewelry",0.0,2016-01-13 13:18:04,2016-01-13,13,,,
18390,55039763,WfajPDm7WNNa22LL,Home and Kitchen,0.0,2016-01-05 02:32:46,2016-01-05,2,,,
18391,55039763,ofby6Vnx84zHRF2k,Electronics,0.0,2016-01-08 02:26:17,2016-01-08,2,,,
18392,55039763,xt2p5rLQFY1i8sqg,"Clothing, Shoes and Jewelry",0.0,2016-01-05 06:37:51,2016-01-05,6,,2016-01-14,
18393,55039763,HDmrMPk0azDMateh,Sports and Outdoors,0.0,2016-01-03 15:52:06,2016-01-03,15,,,
18394,55039763,pw8Fj9Ulo4Sl8tP3,Grocery and Gourmet Food,0.0,2016-01-12 03:03:14,2016-01-12,3,,,
18395,55039763,Asn1XXQM3dej5j7W,Grocery and Gourmet Food,1.0,2016-01-13 06:37:50,2016-01-13,6,,,
18396,55039763,DXAX6JQbbrhOyt5Q,Grocery and Gourmet Food,0.0,2016-01-04 17:45:11,2016-01-04,17,,,
18397,55045831,kcVxrtPzuwhkUOjM,Grocery and Gourmet Food,0.0,2016-01-14 23:45:36,2016-01-14,23,,,
18398,55045831,6CKkS6bFd8ZSAG3P,Home and Kitchen,1.0,2016-01-08 22:05:44,2016-01-08,22,,,
18399,55045831,9s7dbb1ynTBP81SI,Tools and Home Improvement,0.0,2016-01-08 17:57:56,2016-01-08,17,,,
18400,55045831,e9zOUmKIUTAfVvbk,Grocery and Gourmet Food,0.0,2016-01-10 10:39:47,2016-01-10,10,,,
18401,55045831,IsjRsz3XqycfxZEy,"Clothing, Shoes and Jewelry",0.0,2016-01-10 23:50:59,2016-01-10,23,,,
18402,55045831,vKi3NFIgKjywVopc,Grocery and Gourmet Food,0.0,2016-01-03 08:44:31,2016-01-03,8,,,
18403,55045831,bpFh8Zyu0Eq6HhjQ,"Clothing, Shoes and Jewelry",0.0,2016-01-02 05:29:53,2016-01-02,5,,,
18404,55045831,BMZIjFPUCwW28bd7,Home and Kitchen,0.0,2016-01-07 18:42:48,2016-01-07,18,,,
18405,55045831,U0qSSqdQW1YhClO4,Home and Kitchen,0.0,2016-01-09 21:23:46,2016-01-09,21,,,
18406,55056630,tihYFFK2XR01rL42,Home and Kitchen,0.0,2016-01-02 15:14:50,2016-01-02,15,,,
18407,55056630,qRvEGbHRiW5VMHoK,Home and Kitchen,0.0,2016-01-11 06:08:46,2016-01-11,6,,,
18408,55056630,HFfq5a3LjHtlJ9RP,Grocery and Gourmet Food,1.0,2016-01-15 00:44:55,2016-01-15,0,,,
18409,55056630,sU4FND8idF2WUYKd,Toys and Games,0.0,2016-01-08 05:12:59,2016-01-08,5,,,
18410,55056630,cwPUOTbasuZmkBvB,Books,0.0,2016-01-12 00:51:04,2016-01-12,0,,,
18411,55056630,ulAV5JjlD2WbuIB9,Toys and Games,1.0,2016-01-05 17:04:04,2016-01-05,17,19.0,,2016-01-07 19:09:16
18412,55056630,4yh8ggUJu3Ub4GhT,Grocery and Gourmet Food,0.0,2016-01-11 03:05:39,2016-01-11,3,,2016-01-16,
18413,55056630,yqt17s2bEmYf0es3,Baby,0.0,2016-01-01 19:05:25,2016-01-01,19,,,
18414,55056630,LBMJpaJOYMiQuoae,Electronics,0.0,2016-01-09 04:04:42,2016-01-09,4,,,
18415,55056630,Ewo6SQKTX1GcUmBW,Grocery and Gourmet Food,0.0,2016-01-15 03:15:21,2016-01-15,3,,,
18416,55056630,v4gwxFnfl9Go4jL4,Sports and Outdoors,0.0,2016-01-11 20:10:01,2016-01-11,20,,,
18417,55056630,szc48YUPCTp3p38S,Electronics,0.0,2016-01-03 15:26:15,2016-01-03,15,,,
18418,55056630,lf7stMzPt5JP56FU,Home and Kitchen,0.0,2016-01-09 15:18:46,2016-01-09,15,,,
18419,55056630,HDFvoQnjjTanAkeC,Toys and Games,0.0,2016-01-12 20:58:58,2016-01-12,20,,,
18420,55056630,oGzp4chMbQ2TIAq4,"Clothing, Shoes and Jewelry",0.0,2016-01-14 18:33:04,2016-01-14,18,,,
18421,55056630,MBmXUtKt0LBUEc2y,Grocery and Gourmet Food,1.0,2016-01-09 15:04:24,2016-01-09,15,,,
18422,55056630,sjyXgE0AMmSAV6DU,Baby,0.0,2016-01-13 12:07:37,2016-01-13,12,,,
18423,55056630,8RxLQzuMwPuEMsVX,Baby,0.0,2016-01-07 09:23:12,2016-01-07,9,,,
18424,55146181,0jKtEyeF0WkR4HNV,Home and Kitchen,0.0,2016-01-12 12:14:23,2016-01-12,12,,,
18425,55146181,hxzpU3nfuP4JYKCN,Grocery and Gourmet Food,0.0,2016-01-06 10:51:44,2016-01-06,10,,,
18426,55146181,swfSWG3mdG0cq2TK,Home and Kitchen,0.0,2016-01-06 00:02:06,2016-01-06,0,,,
18427,55146181,wnqGy9Lz2jved6eL,Home and Kitchen,0.0,2016-01-11 12:51:52,2016-01-11,12,,,
18428,55146181,5KCYDJqiohGGI6hI,Grocery and Gourmet Food,0.0,2016-01-04 12:38:06,2016-01-04,12,,,
18429,55146181,4yh8ggUJu3Ub4GhT,Grocery and Gourmet Food,1.0,2016-01-14 00:27:42,2016-01-14,0,,,
18430,55146181,bRaFv6ez25QNaOP2,"Clothing, Shoes and Jewelry",0.0,2016-01-04 13:30:20,2016-01-04,13,,,
18431,55146181,ZAjDVpfxpV7Kbq1L,Home and Kitchen,0.0,2016-01-07 18:00:41,2016-01-07,18,,,
18432,55146181,pBgpmGFriL6OAFCY,"Clothing, Shoes and Jewelry",0.0,2016-01-13 00:26:43,2016-01-13,0,,,
18433,55146181,US14Le4yyktaOqpn,Sports and Outdoors,0.0,2016-01-14 20:07:24,2016-01-14,20,20.0,,2016-01-20 20:07:24
18434,55146181,4KGeskaGpu1oUhH1,Home and Kitchen,0.0,2016-01-03 04:52:15,2016-01-03,4,,,
18435,55146181,JlCUoRMEKSBdqWzN,Electronics,0.0,2016-01-06 15:01:28,2016-01-06,15,,,
18436,55146181,bcFDDjcFoiv5YUul,Sports and Outdoors,0.0,2016-01-13 10:30:47,2016-01-13,10,,,
18437,55154487,tzTBoxoe6cJSRrOm,Grocery and Gourmet Food,0.0,2016-01-11 08:25:45,2016-01-11,8,,2016-01-20,
18438,55154487,jqUGpaFJujHptiTw,Grocery and Gourmet Food,0.0,2016-01-14 14:15:44,2016-01-14,14,,2016-01-20,
18439,55154487,8rLI9KPnhk23oeAd,Books,0.0,2016-01-13 05:20:04,2016-01-13,5,,,
18440,55154487,aWfENgweE8dF8XpD,Home and Kitchen,0.0,2016-01-04 16:32:18,2016-01-04,16,,,
18441,55154487,NhRHQ1iW3ZNxc9Kf,Home and Kitchen,0.0,2016-01-07 22:16:35,2016-01-07,22,,,
18442,55154487,4tCuA9rs5Bk2LW6H,"Clothing, Shoes and Jewelry",0.0,2016-01-09 22:01:36,2016-01-09,22,,,
18443,55154487,YI8gXXh2OpEwSstP,Grocery and Gourmet Food,0.0,2016-01-11 08:06:21,2016-01-11,8,8.0,,2016-01-17 08:06:21
18444,55154487,bzpTpMnj1jwinHkQ,"Patio, Lawn and Garden",0.0,2016-01-14 01:58:19,2016-01-14,1,,,
18445,55154487,e7KMy0pmiGOPykL2,Grocery and Gourmet Food,1.0,2016-01-11 13:45:06,2016-01-11,13,,,
18446,55159310,n0RkzON0quLVTozb,"Clothing, Shoes and Jewelry",0.0,2016-01-01 16:38:14,2016-01-01,16,,,
18447,55159310,dIiV9YhAMnemLXzK,Electronics,0.0,2016-01-07 22:25:37,2016-01-07,22,,,
18448,55159310,b9Yr9o9E2U9StfL6,Tools and Home Improvement,0.0,2016-01-11 21:08:21,2016-01-11,21,,,
18449,55159310,0SDsL9hvlfPSZLTv,Books,0.0,2016-01-07 17:53:43,2016-01-07,17,,,
18450,55159310,OCwAVOpXyOs304i9,Home and Kitchen,1.0,2016-01-06 01:47:22,2016-01-06,1,,,
18451,55159310,e76pwxfaqwzDY5Tc,Home and Kitchen,0.0,2016-01-07 01:29:32,2016-01-07,1,,,
18452,55162855,yMtF8m3G7nYMwGgb,Home and Kitchen,1.0,2016-01-10 16:06:10,2016-01-10,16,16.0,,2016-01-14 16:06:10
18453,55162855,XYZ03nABdZRm5Xmr,Home and Kitchen,1.0,2016-01-05 23:42:48,2016-01-05,23,,,
18454,55162855,pu3sMefGyMzPKvT3,Home and Kitchen,0.0,2016-01-14 16:17:26,2016-01-14,16,,,
18455,55162855,G0wNbxhilYOWW9q0,Home and Kitchen,0.0,2016-01-13 21:29:31,2016-01-13,21,,,
18456,55162855,otFJ4FQWGcAFJZZZ,Electronics,0.0,2016-01-08 06:06:08,2016-01-08,6,,,
18457,55162855,l4WH8aqCZhI7qN0L,"Patio, Lawn and Garden",0.0,2016-01-03 07:18:45,2016-01-03,7,,,
18458,55162855,j0NDowWGTMxLM8gM,Grocery and Gourmet Food,1.0,2016-01-10 22:05:32,2016-01-10,22,,,
18459,55162855,kcVxrtPzuwhkUOjM,Grocery and Gourmet Food,0.0,2016-01-10 06:40:00,2016-01-10,6,,,
18460,55162855,60kGCAQjVquu8MD4,Grocery and Gourmet Food,0.0,2016-01-15 04:38:08,2016-01-15,4,,,
18461,55162855,4TJ4qo0QJkYS7LHJ,Home and Kitchen,0.0,2016-01-08 15:50:00,2016-01-08,15,,,
18462,55206110,DzPNk1d5mrSbjERc,Home and Kitchen,0.0,2016-01-05 18:47:51,2016-01-05,18,,,
18463,55206110,sSIFRKZYkiikLdTO,Home and Kitchen,0.0,2016-01-06 10:17:02,2016-01-06,10,,,
18464,55206110,9l84nE07uf2LpslU,Home and Kitchen,0.0,2016-01-11 06:52:43,2016-01-11,6,,,
18465,55206110,Ji6ME8CyMtw8726c,"Clothing, Shoes and Jewelry",0.0,2016-01-02 18:15:14,2016-01-02,18,,,
18466,55206110,bzJUk4FC42WR6E5J,Grocery and Gourmet Food,0.0,2016-01-12 01:14:04,2016-01-12,1,,,
18467,55206110,dKLGDGITyumGegKU,"Clothing, Shoes and Jewelry",0.0,2016-01-11 13:12:56,2016-01-11,13,,,
18468,55206110,yT2jBpz4OMllE4Sb,"Clothing, Shoes and Jewelry",0.0,2016-01-03 13:43:22,2016-01-03,13,,,
18469,55206110,hFbRNnSBfoQD7a6F,Home and Kitchen,0.0,2016-01-09 01:22:49,2016-01-09,1,,,
18470,55206110,tW0WGEutNwNIVIHV,Grocery and Gourmet Food,0.0,2016-01-05 11:24:05,2016-01-05,11,,,
18471,55206110,LNfmLqokpPhV6zCx,Grocery and Gourmet Food,1.0,2016-01-11 23:37:06,2016-01-11,23,,,
18472,55206110,c5LkqbOrJlwJim0e,Sports and Outdoors,0.0,2016-01-04 06:02:23,2016-01-04,6,,,
18473,55206110,k13uR2UQUtp5esf6,"Clothing, Shoes and Jewelry",0.0,2016-01-01 22:23:12,2016-01-01,22,,,
18474,55206110,oE4W8PwqH5Q2AgK4,Electronics,0.0,2016-01-10 15:00:55,2016-01-10,15,,,
18475,55217657,jqHlld5lwZdkRdiJ,Grocery and Gourmet Food,0.0,2016-01-03 07:06:33,2016-01-03,7,,,
18476,55217657,Uke1DhJJUHkOd0Qu,Sports and Outdoors,0.0,2016-01-03 00:21:02,2016-01-03,0,,,
18477,55217657,aMcIgvLoiC1WScVz,Baby,0.0,2016-01-06 17:10:53,2016-01-06,17,,,
18478,55217657,CnS5d8VwvVXnCaPI,Toys and Games,0.0,2016-01-02 06:35:48,2016-01-02,6,,,
18479,55217657,zWECJW49PvUkI2O0,Grocery and Gourmet Food,0.0,2016-01-07 16:20:26,2016-01-07,16,,,
18480,55217657,e1gk7MeKjtFKljDz,Grocery and Gourmet Food,1.0,2016-01-03 05:19:53,2016-01-03,5,,,
18481,55217657,XzvtOCFeBLXPHIoW,Home and Kitchen,0.0,2016-01-14 14:05:58,2016-01-14,14,,,
18482,55217657,fxmLGvqoYnCZc9sh,Baby,0.0,2016-01-09 17:51:50,2016-01-09,17,17.0,,2016-01-16 17:51:50
18483,55217657,CcT12C5yjvP3vjBk,Grocery and Gourmet Food,0.0,2016-01-02 02:40:09,2016-01-02,2,,,
18484,55217657,sLDPgx6A1Y64hJT5,Grocery and Gourmet Food,0.0,2016-01-04 15:18:30,2016-01-04,15,,,
18485,55217657,NPlDlJmKNgmCS03v,Toys and Games,0.0,2016-01-13 21:06:53,2016-01-13,21,,,
18486,55217657,NPlDlJmKNgmCS03v,Toys and Games,0.0,2016-01-06 04:53:39,2016-01-06,4,,,
18487,55217657,izuFRU3E8rSLyYAG,Home and Kitchen,0.0,2016-01-14 22:59:44,2016-01-14,22,,,
18488,55217657,QsOT7e6UeYrBij5o,Baby,0.0,2016-01-02 06:03:56,2016-01-02,6,,,
18489,55217657,5Q1XiKnDNZ8iOvka,Grocery and Gourmet Food,0.0,2016-01-06 07:28:13,2016-01-06,7,,,
18490,55257566,vP9SF465VaJXiagp,Electronics,0.0,2016-01-07 06:30:26,2016-01-07,6,,,
18491,55257566,9nPChovlMBGYafZc,Home and Kitchen,0.0,2016-01-11 10:32:42,2016-01-11,10,,,
18492,55257566,MhVYr9gK0XigEnD4,Tools and Home Improvement,0.0,2016-01-12 16:41:40,2016-01-12,16,,,
18493,55257566,9dAoO9kJCGGVXct9,Grocery and Gourmet Food,1.0,2016-01-14 05:46:46,2016-01-14,5,,,
18494,55278758,7728lLybjXnWW7q8,Grocery and Gourmet Food,0.0,2016-01-14 09:00:36,2016-01-14,9,,,
18495,55278758,CObrqRYqvP5HOi7t,Grocery and Gourmet Food,0.0,2016-01-15 00:48:29,2016-01-15,0,,,
18496,55278758,ZJj8fdS2IugZlCTq,Grocery and Gourmet Food,0.0,2016-01-15 04:08:09,2016-01-15,4,,,
18497,55278758,IWYXlpXeAKGrgBOO,Sports and Outdoors,0.0,2016-01-12 11:16:54,2016-01-12,11,,,
18498,55278758,2xGCWKFdIluR5cge,Home and Kitchen,0.0,2016-01-09 14:24:05,2016-01-09,14,,,
18499,55278758,qZP8vWgC7KoeUJUv,Grocery and Gourmet Food,0.0,2016-01-11 02:33:35,2016-01-11,2,,,
18500,55278758,tKpvho7A45qKu52K,"Clothing, Shoes and Jewelry",0.0,2016-01-04 08:57:59,2016-01-04,8,,2016-01-11,
18501,55278758,uwwY0zGjqKM8IB69,Grocery and Gourmet Food,0.0,2016-01-09 03:23:42,2016-01-09,3,,,
18502,55278758,dOVrgM6nzTCh6pB1,Home and Kitchen,1.0,2016-01-13 03:59:00,2016-01-13,3,,,
18503,55282750,pJ9xGsgOy6hsGltQ,Grocery and Gourmet Food,0.0,2016-01-02 02:20:13,2016-01-02,2,,,
18504,55282750,Y9mdBfRLL019DUCY,Sports and Outdoors,0.0,2016-01-04 04:16:49,2016-01-04,4,,,
18505,55282750,MutOzGvv2DNDnOLw,Tools and Home Improvement,0.0,2016-01-10 15:21:11,2016-01-10,15,,,
18506,55282750,Qx8FieLbJqiL5Jqv,"Clothing, Shoes and Jewelry",0.0,2016-01-07 16:10:52,2016-01-07,16,,,
18507,55282750,y4PyUSne4Ls6DXqC,Books,0.0,2016-01-11 22:06:48,2016-01-11,22,,2016-01-15,
18508,55282750,UUrEEFLd9qEsSr4M,Electronics,0.0,2016-01-11 19:46:54,2016-01-11,19,,,
18509,55282750,uwwY0zGjqKM8IB69,Grocery and Gourmet Food,1.0,2016-01-09 07:02:29,2016-01-09,7,,,
18510,55282750,hiMlTILIGEN6phUu,Sports and Outdoors,0.0,2016-01-12 03:32:53,2016-01-12,3,,,
18511,55282750,s8nvsZOS8eFXFFbJ,Grocery and Gourmet Food,0.0,2016-01-13 10:17:11,2016-01-13,10,,,
18512,55282750,GkOfJJwh1sWy4dSF,Grocery and Gourmet Food,0.0,2016-01-04 05:47:27,2016-01-04,5,,,
18513,55364562,GnjGlmg5SBtRaONU,Electronics,0.0,2016-01-13 13:51:14,2016-01-13,13,,,
